Timestep,Consumption,Power
995,6.105533059,24.42213224
996,6.159103392,24.63641357
997,6.255620473,25.02248189
998,6.249499974,24.9979999
999,6.237258977,24.94903591
1000,6.231138479,24.92455392
1001,6.19106872,24.76427488
1002,6.118579825,24.4743193
1003,6.082335377,24.32934151
1004,6.009846482,24.03938593
1005,5.991995998,23.96798399
1006,5.95629503,23.82518012
1007,5.938444546,23.75377818
1008,5.902743578,23.61097431
1009,5.875164528,23.50065811
1010,5.820006429,23.28002571
1011,5.792427379,23.16970952
1012,5.747611423,22.99044569
1013,5.328898078,21.31559231
1014,5.255377656,21.02151062
1015,5.108336813,20.43334725
1016,5.062386549,20.2495462
1017,4.989095426,19.9563817
1018,4.915804302,19.66321721
1019,4.87915874,19.51663496
1020,4.842513179,19.37005271
1021,4.841707458,19.36682983
1022,4.840901737,19.36360695
1023,4.840498877,19.36199551
1024,4.840096017,19.36038407
1025,4.878285761,19.51314304
1026,4.897380633,19.58952253
1027,5.449657161,21.79862864
1028,5.468752033,21.87500813
1029,5.515332421,22.06132968
1030,5.538622615,22.15449046
1031,5.585203003,22.34081201
1032,5.608493198,22.43397279
1033,5.623730602,22.49492241
1034,5.631349304,22.52539722
1035,5.646586709,22.58634684
1036,5.654205411,22.61682164
1037,5.592069824,22.3682793
1038,5.561031087,22.24412435
1039,5.498953611,21.99581444
1040,5.467914874,21.87165949
1041,5.386349406,21.54539762
1042,5.345566672,21.38226669
1043,5.264001205,21.05600482
1044,5.223218471,20.89287389
1045,2.235042767,8.940171068
1046,2.240954915,8.96381966
1047,2.252779211,9.011116843
1048,2.258691358,9.034765434
1049,2.270515654,9.082062617
1050,2.276427802,9.105711208
1051,2.288252098,9.153008391
1052,2.294164246,9.176656982
1053,2.305988541,9.223954165
1054,2.311900689,9.247602757
1055,2.323724985,9.29489994
1056,2.329637133,9.318548531
1057,2.338505355,9.354021418
1058,2.338656447,9.354625787
1059,2.338807539,9.355230156
1060,2.338883085,9.35553234
1061,2.338958631,9.355834525
1062,2.324400439,9.297601755
1063,2.317121342,9.268485369
1064,2.30256315,9.210252599
1065,2.295284054,9.181136214
1066,2.276614536,9.106458144
1067,2.257945018,9.031780073
1068,2.24861026,8.994441038
1069,2.239275501,8.957102003
1070,2.229702778,8.918811113
1071,2.220130056,8.880520223
1072,2.215343695,8.861374778
1073,2.210557333,8.842229333
1074,2.221155249,8.884620994
1075,2.226454206,8.905816825
1076,2.237052121,8.948208486
1077,2.242351079,8.969404316
1078,2.323576475,9.294305902
1079,2.364160118,9.456640472
1080,2.445327403,9.781309611
1081,5.485911045,21.94364418
1082,5.647669093,22.59067637
1083,5.728548117,22.91419247
1084,5.890306166,23.56122466
1085,5.97118519,23.88474076
1086,5.601816179,22.40726472
1087,5.674175066,22.69670026
1088,5.81889284,23.27557136
1089,5.891251726,23.5650069
1090,5.998392393,23.99356957
1091,6.105533059,24.42213224
1092,6.159103392,24.63641357
1093,6.255620473,25.02248189
1094,6.249499974,24.9979999
1095,6.237258977,24.94903591
1096,6.231138479,24.92455392
1097,6.19106872,24.76427488
1098,6.118579825,24.4743193
1099,6.082335377,24.32934151
1100,6.009846482,24.03938593
1101,5.991995998,23.96798399
1102,5.95629503,23.82518012
1103,5.938444546,23.75377818
1104,5.902743578,23.61097431
1105,5.875164528,23.50065811
1106,5.820006429,23.28002571
1107,5.792427379,23.16970952
1108,5.747611423,22.99044569
1109,5.328898078,21.31559231
1110,5.255377656,21.02151062
1111,5.108336813,20.43334725
1112,5.062386549,20.2495462
1113,4.989095426,19.9563817
1114,4.915804302,19.66321721
1115,4.87915874,19.51663496
1116,4.842513179,19.37005271
1117,4.841707458,19.36682983
1118,4.840901737,19.36360695
1119,4.840498877,19.36199551
1120,4.840096017,19.36038407
1121,4.878285761,19.51314304
1122,4.897380633,19.58952253
1123,5.449657161,21.79862864
1124,5.468752033,21.87500813
1125,5.515332421,22.06132968
1126,5.538622615,22.15449046
1127,5.585203003,22.34081201
1128,5.608493198,22.43397279
1129,5.623730602,22.49492241
1130,5.631349304,22.52539722
1131,5.646586709,22.58634684
1132,5.654205411,22.61682164
1133,5.592069824,22.3682793
1134,5.561031087,22.24412435
1135,5.498953611,21.99581444
1136,5.467914874,21.87165949
1137,5.386349406,21.54539762
1138,5.345566672,21.38226669
1139,5.264001205,21.05600482
1140,5.223218471,20.89287389
1141,2.235042767,8.940171068
1142,2.240954915,8.96381966
1143,2.252779211,9.011116843
1144,2.258691358,9.034765434
1145,2.270515654,9.082062617
1146,2.276427802,9.105711208
1147,2.288252098,9.153008391
1148,2.294164246,9.176656982
1149,2.305988541,9.223954165
1150,2.311900689,9.247602757
1151,2.323724985,9.29489994
1152,2.329637133,9.318548531
1153,2.479399613,9.917598451
1154,2.457571182,9.830284726
1155,2.430285642,9.72114257
1156,2.40736579,9.629463158
1157,2.493340919,9.973363677
1158,2.492771932,9.971087729
1159,2.500429356,10.00171743
1160,2.400884505,9.603538019
1161,2.34858587,9.39434348
1162,2.346061653,9.38424661
1163,2.343176833,9.372707331
1164,2.340772816,9.363091265
1165,2.500483532,10.00193413
1166,2.500491897,10.00196759
1167,2.500501457,10.00200583
1168,2.489507187,9.958028748
1169,2.489493948,9.957975792
1170,2.47840848,9.913633922
1171,2.489443476,9.957773903
1172,2.378038312,9.51215325
1173,2.334194058,9.336776231
1174,2.334926743,9.339706971
1175,2.335842599,9.343370398
1176,2.445791461,9.783165844
1177,5.500590687,22.00236275
1178,5.500598654,22.00239462
1179,5.500608613,22.00243445
1180,5.50061658,22.00246632
1181,5.500626539,22.00250615
1182,4.986547722,19.94619089
1183,4.986557681,19.94623072
1184,4.986565647,19.94626259
1185,4.706948758,18.82779503
1186,4.719867026,18.87946811
1187,4.689875859,18.75950344
1188,4.704014901,18.81605961
1189,4.672802961,18.69121185
1190,4.688162776,18.75265111
1191,4.986629782,19.94651913
1192,4.986638147,19.94655259
1193,4.986647707,19.94659083
1194,4.961130717,19.84452287
1195,4.986665633,19.94666253
1196,4.986673998,19.94669599
1197,4.986683558,19.94673423
1198,4.9615496,19.8461984
1199,4.986701484,19.94680594
1200,4.986709849,19.9468394
1201,4.98671941,19.94687764
1202,4.958712686,19.83485075
1203,4.986737335,19.94694934
1204,4.986745701,19.9469828
1205,4.986755261,19.94702104
1206,4.965606476,19.8624259
1207,4.986773187,19.94709275
1208,4.986781552,19.94712621
1209,4.986791112,19.94716445
1210,4.967014646,19.86805858
1211,4.986809038,19.94723615
1212,4.986817403,19.94726961
1213,4.986826964,19.94730785
1214,4.986835329,19.94734132
1215,4.986844889,19.94737956
1216,4.986853255,19.94741302
1217,4.986862815,19.94745126
1218,4.98687118,19.94748472
1219,5.500967524,22.0038701
1220,5.483494946,21.93397978
1221,5.483472378,21.93388951
1222,5.465871286,21.86348514
1223,5.483393918,21.93357567
1224,5.465696441,21.86278576
1225,5.483253323,21.93301329
1226,5.465210915,21.86084366
1227,5.482988455,21.93195382
1228,5.464663254,21.85865301
1229,5.483081632,21.93232653
1230,5.48335338,21.93341352
1231,5.50107468,22.00429872
1232,5.501082647,22.00433059
1233,5.501092606,22.00437042
1234,5.501100573,22.00440229
1235,5.501110531,22.00444213
1236,5.501118498,22.00447399
1237,2.501128457,10.00451383
1238,2.501136424,10.0045457
1239,2.501146383,10.00458553
1240,2.50115435,10.0046174
1241,2.501164308,10.00465723
1242,2.501172275,10.0046891
1243,2.501182234,10.00472894
1244,2.501190201,10.0047608
1245,2.50120016,10.00480064
1246,2.501208127,10.00483251
1247,2.501218085,10.00487234
1248,2.501226052,10.00490421
1249,2.230874107,8.92349643
1250,2.264229393,9.056917572
1251,2.3059235,9.223694
1252,2.34094655,9.363786199
1253,2.105219172,8.420876687
1254,2.10759584,8.430383362
1255,2.087793569,8.351174277
1256,2.361028393,9.444113572
1257,2.523378653,10.09351461
1258,2.549298809,10.19719524
1259,2.578921845,10.31568738
1260,2.603607708,10.41443083
1261,2.092888342,8.37155337
1262,2.093675035,8.374700141
1263,2.094574113,8.378296452
1264,2.129378353,8.517513412
1265,2.12737251,8.509490038
1266,2.150557065,8.602228262
1267,2.120343517,8.481374067
1268,2.28444265,9.137770599
1269,2.356038239,9.424152956
1270,2.363849513,9.45539805
1271,2.373613604,9.494454418
1272,2.193983929,8.775935716
1273,5.102965504,20.41186202
1274,5.103714735,20.41485894
1275,5.104651275,20.4186051
1276,5.105400506,20.42160202
1277,5.106337045,20.42534818
1278,4.592999493,18.37199797
1279,4.593936032,18.37574413
1280,4.594685263,18.37874105
1281,4.813679719,19.25471888
1282,4.806271682,19.22508673
1283,4.833315936,19.33326374
1284,4.824625723,19.29850289
1285,4.847740632,19.39096253
1286,4.833379596,19.33351838
1287,4.600716576,18.4028663
1288,4.619944297,18.47977719
1289,4.602402346,18.40960938
1290,4.603189039,18.41275616
1291,4.604088117,18.41635247
1292,4.60487481,18.41949924
1293,4.605773887,18.42309555
1294,4.60656058,18.42624232
1295,4.607459658,18.42983863
1296,4.608246351,18.4329854
1297,4.609145428,18.43658171
1298,4.609932121,18.43972849
1299,4.610831199,18.4433248
1300,4.611617892,18.44647157
1301,4.612516969,18.45006788
1302,4.613303662,18.45321465
1303,4.61420274,18.45681096
1304,4.614989433,18.45995773
1305,4.615888511,18.46355404
1306,4.616675203,18.46670081
1307,4.617574281,18.47029712
1308,4.618360974,18.4734439
1309,4.619260052,18.47704021
1310,4.620046745,18.48018698
1311,4.620945822,18.48378329
1312,4.621732515,18.48693006
1313,4.622631593,18.49052637
1314,4.623418286,18.49367314
1315,5.138404147,20.55361659
1316,5.13919084,20.55676336
1317,5.140089918,20.56035967
1318,5.14087661,20.56350644
1319,5.141775688,20.56710275
1320,5.142524919,20.57009968
1321,5.140102542,20.56041017
1322,5.137530319,20.55012128
1323,5.13431504,20.53726016
1324,5.131742817,20.52697127
1325,5.1329751,20.5319004
1326,5.13485044,20.53940176
1327,5.137194614,20.54877845
1328,5.139069953,20.55627981
1329,5.129973464,20.51989386
1330,5.120408141,20.48163256
1331,5.108451487,20.43380595
1332,5.098886164,20.39554465
1333,2.097065195,8.38826078
1334,2.097635557,8.390542229
1335,2.09834851,8.39339404
1336,2.098918872,8.395675489
1337,2.100945631,8.403782522
1338,2.102829798,8.411319193
1339,2.105185008,8.420740032
1340,2.107069176,8.428276703
1341,2.127535463,8.510141852
1342,2.147530708,8.590122834
1343,2.172524765,8.690099061
1344,2.192520011,8.770080042
1345,2.338505355,9.354021418
1346,2.338656447,9.354625787
1347,2.338807539,9.355230156
1348,2.338883085,9.35553234
1349,2.338958631,9.355834525
1350,2.324400439,9.297601755
1351,2.317121342,9.268485369
1352,2.30256315,9.210252599
1353,2.295284054,9.181136214
1354,2.276614536,9.106458144
1355,2.257945018,9.031780073
1356,2.24861026,8.994441038
1357,2.239275501,8.957102003
1358,2.229702778,8.918811113
1359,2.220130056,8.880520223
1360,2.215343695,8.861374778
1361,2.210557333,8.842229333
1362,2.221155249,8.884620994
1363,2.226454206,8.905816825
1364,2.237052121,8.948208486
1365,2.242351079,8.969404316
1366,2.323576475,9.294305902
1367,2.364160118,9.456640472
1368,2.445327403,9.781309611
1369,5.485911045,21.94364418
1370,5.647669093,22.59067637
1371,5.728548117,22.91419247
1372,5.890306166,23.56122466
1373,5.97118519,23.88474076
1374,5.601816179,22.40726472
1375,5.674175066,22.69670026
1376,5.81889284,23.27557136
1377,5.891251726,23.5650069
1378,5.998392393,23.99356957
1379,6.105533059,24.42213224
1380,6.159103392,24.63641357
1381,6.255620473,25.02248189
1382,6.249499974,24.9979999
1383,6.237258977,24.94903591
1384,6.231138479,24.92455392
1385,6.19106872,24.76427488
1386,6.118579825,24.4743193
1387,6.082335377,24.32934151
1388,6.009846482,24.03938593
1389,5.991995998,23.96798399
1390,5.95629503,23.82518012
1391,5.938444546,23.75377818
1392,5.902743578,23.61097431
1393,5.875164528,23.50065811
1394,5.820006429,23.28002571
1395,5.792427379,23.16970952
1396,5.747611423,22.99044569
1397,5.328898078,21.31559231
1398,5.255377656,21.02151062
1399,5.108336813,20.43334725
1400,5.062386549,20.2495462
1401,4.989095426,19.9563817
1402,4.915804302,19.66321721
1403,4.87915874,19.51663496
1404,4.842513179,19.37005271
1405,4.841707458,19.36682983
1406,4.840901737,19.36360695
1407,4.840498877,19.36199551
1408,4.840096017,19.36038407
1409,4.878285761,19.51314304
1410,4.897380633,19.58952253
1411,5.449657161,21.79862864
1412,5.468752033,21.87500813
1413,5.515332421,22.06132968
1414,5.538622615,22.15449046
1415,5.585203003,22.34081201
1416,5.608493198,22.43397279
1417,5.623730602,22.49492241
1418,5.631349304,22.52539722
1419,5.646586709,22.58634684
1420,5.654205411,22.61682164
1421,5.592069824,22.3682793
1422,5.561031087,22.24412435
1423,5.498953611,21.99581444
1424,5.467914874,21.87165949
1425,5.386349406,21.54539762
1426,5.345566672,21.38226669
1427,5.264001205,21.05600482
1428,5.223218471,20.89287389
1429,2.235042767,8.940171068
1430,2.240954915,8.96381966
1431,2.252779211,9.011116843
1432,2.258691358,9.034765434
1433,2.270515654,9.082062617
1434,2.276427802,9.105711208
1435,2.288252098,9.153008391
1436,2.294164246,9.176656982
1437,2.305988541,9.223954165
1438,2.311900689,9.247602757
1439,2.323724985,9.29489994
1440,2.329637133,9.318548531
1441,2.338505355,9.354021418
1442,2.338656447,9.354625787
1443,2.338807539,9.355230156
1444,2.338883085,9.35553234
1445,2.338958631,9.355834525
1446,2.324400439,9.297601755
1447,2.317121342,9.268485369
1448,2.30256315,9.210252599
1449,2.295284054,9.181136214
1450,2.276614536,9.106458144
1451,2.257945018,9.031780073
1452,2.24861026,8.994441038
1453,2.239275501,8.957102003
1454,2.229702778,8.918811113
1455,2.220130056,8.880520223
1456,2.215343695,8.861374778
1457,2.210557333,8.842229333
1458,2.221155249,8.884620994
1459,2.226454206,8.905816825
1460,2.237052121,8.948208486
1461,2.242351079,8.969404316
1462,2.323576475,9.294305902
1463,2.364160118,9.456640472
1464,2.445327403,9.781309611
1465,5.485911045,21.94364418
1466,5.647669093,22.59067637
1467,5.728548117,22.91419247
1468,5.890306166,23.56122466
1469,5.97118519,23.88474076
1470,5.601816179,22.40726472
1471,5.674175066,22.69670026
1472,5.81889284,23.27557136
1473,5.891251726,23.5650069
1474,5.998392393,23.99356957
1475,6.105533059,24.42213224
1476,6.159103392,24.63641357
1477,6.255620473,25.02248189
1478,6.249499974,24.9979999
1479,6.237258977,24.94903591
1480,6.231138479,24.92455392
1481,6.19106872,24.76427488
1482,6.118579825,24.4743193
1483,6.082335377,24.32934151
1484,6.009846482,24.03938593
1485,5.991995998,23.96798399
1486,5.95629503,23.82518012
1487,5.938444546,23.75377818
1488,5.902743578,23.61097431
1489,5.875164528,23.50065811
1490,5.820006429,23.28002571
1491,5.792427379,23.16970952
1492,5.747611423,22.99044569
1493,5.328898078,21.31559231
1494,5.255377656,21.02151062
1495,5.108336813,20.43334725
1496,5.062386549,20.2495462
1497,4.989095426,19.9563817
1498,4.915804302,19.66321721
1499,4.87915874,19.51663496
1500,4.842513179,19.37005271
1501,4.841707458,19.36682983
1502,4.840901737,19.36360695
1503,4.840498877,19.36199551
1504,4.840096017,19.36038407
1505,4.878285761,19.51314304
1506,4.897380633,19.58952253
1507,5.449657161,21.79862864
1508,5.468752033,21.87500813
1509,5.515332421,22.06132968
1510,5.538622615,22.15449046
1511,5.585203003,22.34081201
1512,5.608493198,22.43397279
1513,5.623730602,22.49492241
1514,5.631349304,22.52539722
1515,5.646586709,22.58634684
1516,5.654205411,22.61682164
1517,5.592069824,22.3682793
1518,5.561031087,22.24412435
1519,5.498953611,21.99581444
1520,5.467914874,21.87165949
1521,5.386349406,21.54539762
1522,5.345566672,21.38226669
1523,5.264001205,21.05600482
1524,5.223218471,20.89287389
1525,2.235042767,8.940171068
1526,2.240954915,8.96381966
1527,2.252779211,9.011116843
1528,2.258691358,9.034765434
1529,2.270515654,9.082062617
1530,2.276427802,9.105711208
1531,2.288252098,9.153008391
1532,2.294164246,9.176656982
1533,2.305988541,9.223954165
1534,2.311900689,9.247602757
1535,2.323724985,9.29489994
1536,2.329637133,9.318548531
1537,2.338505355,9.354021418
1538,2.338656447,9.354625787
1539,2.338807539,9.355230156
1540,2.338883085,9.35553234
1541,2.338958631,9.355834525
1542,2.324400439,9.297601755
1543,2.317121342,9.268485369
1544,2.30256315,9.210252599
1545,2.295284054,9.181136214
1546,2.276614536,9.106458144
1547,2.257945018,9.031780073
1548,2.24861026,8.994441038
1549,2.239275501,8.957102003
1550,2.229702778,8.918811113
1551,2.220130056,8.880520223
1552,2.215343695,8.861374778
1553,2.210557333,8.842229333
1554,2.221155249,8.884620994
1555,2.226454206,8.905816825
1556,2.237052121,8.948208486
1557,2.242351079,8.969404316
1558,2.323576475,9.294305902
1559,2.364160118,9.456640472
1560,2.445327403,9.781309611
1561,5.485911045,21.94364418
1562,5.647669093,22.59067637
1563,5.728548117,22.91419247
1564,5.890306166,23.56122466
1565,5.97118519,23.88474076
1566,5.601816179,22.40726472
1567,5.674175066,22.69670026
1568,5.81889284,23.27557136
1569,5.891251726,23.5650069
1570,5.998392393,23.99356957
1571,6.105533059,24.42213224
1572,6.159103392,24.63641357
1573,6.255620473,25.02248189
1574,6.249499974,24.9979999
1575,6.237258977,24.94903591
1576,6.231138479,24.92455392
1577,6.19106872,24.76427488
1578,6.118579825,24.4743193
1579,6.082335377,24.32934151
1580,6.009846482,24.03938593
1581,5.991995998,23.96798399
1582,5.95629503,23.82518012
1583,5.938444546,23.75377818
1584,5.902743578,23.61097431
1585,5.875164528,23.50065811
1586,5.820006429,23.28002571
1587,5.792427379,23.16970952
1588,5.747611423,22.99044569
1589,5.328898078,21.31559231
1590,5.255377656,21.02151062
1591,5.108336813,20.43334725
1592,5.062386549,20.2495462
1593,4.989095426,19.9563817
1594,4.915804302,19.66321721
1595,4.87915874,19.51663496
1596,4.842513179,19.37005271
1597,4.841707458,19.36682983
1598,4.840901737,19.36360695
1599,4.840498877,19.36199551
1600,4.840096017,19.36038407
